Plate,Experiment,Hour,Magnification,Well,Student,Animal,Length,Width,Radius,Volume,Area
p19,growth,19,2X,B03,Jordan,451,482.9684057999999,21.7021893,10.85109465,16468.25632301921,10065.603219330222
p19,growth,19,2X,B03,Jordan,452,478.38686909999996,21.906398699999997,10.953199349999998,16620.459543551457,10064.586756926306
p19,growth,19,2X,B03,Jordan,453,466.05854999999997,19.7654937,9.88274685,13181.8879157964,8848.555996855586
p19,growth,19,2X,B03,Jordan,454,453.97067100000004,19.8708921,9.93544605,12977.299506679707,8666.636098918252
p19,growth,19,2X,B03,Jordan,455,469.6519767,19.363662299999998,9.681831149999999,12748.90709508936,8735.033858527038
p19,growth,19,2X,B07,Jordan,456,481.9868832,19.4921166,9.7460583,13257.90865649325,9022.31006962625
p19,growth,19,2X,B07,Jordan,457,481.4038982999999,22.854984299999998,11.427492149999999,18205.107976189007,10566.170830967329
p19,growth,19,2X,B07,Jordan,458,476.0219925,21.353057099999997,10.676528549999999,15713.355727809894,9762.196429812735
p19,growth,19,2X,B07,Jordan,459,458.3414109,20.9973375,10.49866875,14629.832602499271,9245.467890646252
p19,growth,19,2X,B07,Jordan,460,470.73889769999994,23.5236054,11.7618027,18858.609123749204,10635.99014583733
p19,growth,19,2X,B08,Jordan,461,482.2767288,22.9801449,11.49007245,18438.417048850864,10643.165760115555
p19,growth,19,2X,B08,Jordan,462,446.6685381,20.094863699999998,10.047431849999999,13058.018951958178,8624.361773869074
p19,growth,19,2X,B08,Jordan,463,498.97249409999995,22.1040207,11.05201035,17649.847803089924,10589.392836698977
p19,growth,19,2X,B08,Jordan,464,456.97123170000003,21.0105123,10.50525615,14604.407618781594,9223.810276565051
p19,growth,19,2X,B08,Jordan,465,471.4569243,21.5177421,10.75887105,15803.643212303507,9743.793589750718
p19,growth,19,2X,B09,Jordan,466,484.59878729999997,21.906398699999997,10.953199349999998,16836.27845874281,10194.383127511996
p19,growth,19,2X,B09,Jordan,467,488.5314651,22.588194599999998,11.294097299999999,18045.851686551792,10596.394044476147
p19,growth,19,2X,B09,Jordan,468,484.6580739,23.4215007,11.71075035,19248.047895941465,10900.77693094156
p19,growth,19,2X,B09,Jordan,469,492.5530728,20.8721769,10.43608845,15534.9667616884,9871.452743441712
p19,growth,19,2X,B09,Jordan,470,474.83296679999995,22.3411671,11.17058355,17158.30482957502,10188.603375742561
p19,growth,19,2X,B10,Jordan,471,450.4497057,20.4835203,10.24176015,13682.873204930509,8865.041151813262
p19,growth,19,2X,B10,Jordan,472,443.9117112,20.8919391,10.44596955,14027.358833820335,8911.516878252867
p19,growth,19,2X,B10,Jordan,473,489.99716159999997,22.0941396,11.0470698,17316.87625548264,10395.514695708198
p19,growth,19,2X,B10,Jordan,474,439.91645309999996,19.6403331,9.82016655,12285.411426882385,8302.796292696115
p19,growth,19,2X,B10,Jordan,475,459.03638159999997,18.5599995,9.27999975,11447.873707977302,8184.57145974961
p20,growth,20,2X,B02,Jordan,476,464.4545181,21.527623199999997,10.763811599999999,15583.218506913616,9604.484454298052
p20,growth,20,2X,B02,Jordan,477,468.7165658999999,19.801724399999998,9.900862199999999,13305.712285741905,8914.978270427671
p20,growth,20,2X,B02,Jordan,478,478.6503651,21.3497634,10.6748817,15795.243641245106,9814.214278517378
p20,growth,20,2X,B02,Jordan,479,501.1166928,21.2278965,10.61394825,16348.375134526144,10213.082039553527
p20,growth,20,2X,B02,Jordan,480,463.68708599999997,23.879324999999998,11.939662499999999,19142.157937722986,10636.20969832261
p20,growth,20,2X,B08,Jordan,481,481.48294709999993,21.270714599999998,10.635357299999999,15771.277482552512,9835.345123915362
p20,growth,20,2X,B08,Jordan,482,472.7678169,20.766778499999997,10.383389249999999,14760.734476190271,9429.703550964825
p20,growth,20,2X,B08,Jordan,483,484.47692040000004,19.742437799999998,9.871218899999999,13670.879379512906,9185.06532652734
p20,growth,20,2X,B08,Jordan,484,485.4353871,21.270714599999998,10.635357299999999,15900.742146563123,9915.53382878412
p20,growth,20,2X,B08,Jordan,485,439.48497839999993,20.0520456,10.0260228,12793.318271190888,8468.592120769858
p20,growth,20,2X,B09,Jordan,486,481.3643739,21.379406699999997,10.689703349999998,15928.946159350995,9883.185204836716
p20,growth,20,2X,B09,Jordan,487,487.0987056,23.1118929,11.55594645,18836.916381549738,10810.48267570406
p20,growth,20,2X,B09,Jordan,488,500.3920788,22.1237829,11.06189145,17731.725691012394,10628.81651827214
p20,growth,20,2X,B09,Jordan,489,483.24507659999995,19.6403331,9.82016655,13495.436563489362,9114.485131607387
p20,growth,20,2X,B09,Jordan,490,497.3058819,21.033568199999998,10.516784099999999,15928.368910941106,10043.134281313416
p20,growth,20,2X,B10,Jordan,491,492.8791491,20.849121,10.4245605,15510.926768678755,9867.032948481943
p20,growth,20,2X,B10,Jordan,492,470.3140104,21.1224981,10.56124905,15191.486692636137,9541.790496074971
p20,growth,20,2X,B10,Jordan,493,450.24878999999993,21.1060296,10.5530148,14520.696287566361,9130.411595956259
p20,growth,20,2X,B10,Jordan,494,454.4779008,21.1554351,10.57771755,14725.78636683247,9237.121181466237
p20,growth,20,2X,B10,Jordan,495,474.161052,21.007218599999998,10.503609299999999,15149.028720780107,9566.79808084161
p20,growth,20,2X,B11,Jordan,496,470.37988440000004,21.712070399999998,10.856035199999999,16053.621518043217,9809.485673850255
p20,growth,20,2X,B11,Jordan,497,485.7911067,20.7239604,10.3619802,15104.86573522094,9667.690943094267
p20,growth,20,2X,B11,Jordan,498,480.3993198,23.200822799999997,11.600411399999999,18721.082613906696,10703.825986428634
p20,growth,20,2X,B11,Jordan,499,478.3407573,20.8326525,10.41632625,15029.631335194053,9570.352900266374
p20,growth,20,2X,B11,Jordan,500,495.34942409999996,23.8727376,11.9363688,20437.9773310982,11354.235354757398
p21,growth,21,2X,B03,Jordan,501,472.4647965,21.4386933,10.71934665,15721.279146358587,9728.607838245001
p21,growth,21,2X,B03,Jordan,502,466.223235,21.277302,10.638651,15280.896382913517,9528.699961108698
p21,growth,21,2X,B03,Jordan,503,508.99192949999997,28.823168699999997,14.411584349999998,30613.72279181729,14083.796131817373
p21,growth,21,2X,B03,Jordan,504,473.6505285,23.3292771,11.66463855,18663.04018545898,10612.915643201057
p21,growth,21,2X,B03,Jordan,505,509.40034829999996,22.2357687,11.11788435,18234.14209802149,10873.67270168549
p21,growth,21,2X,B04,Jordan,506,443.05864289999994,20.453877,10.2269385,13419.43696401124,8708.017468890514
p21,growth,21,2X,B04,Jordan,507,463.3708908,21.1224981,10.56124905,14967.218848862836,9401.90723159763
p21,growth,21,2X,B04,Jordan,508,494.8619565,22.0941396,11.0470698,17488.801845860595,10498.03442759726
p21,growth,21,2X,B04,Jordan,509,491.7230604,22.0216782,11.0108391,17264.070538680106,10397.672845522004
p21,growth,21,2X,B04,Jordan,510,520.1443976999999,24.3964359,12.19821795,22412.922833515182,12180.28769431709
p21,growth,21,2X,B08,Jordan,511,462.6133398,22.7825229,11.39126145,17383.754678507215,10124.344653360342
p21,growth,21,2X,B08,Jordan,512,482.5402247999999,21.270714599999998,10.635357299999999,15805.909280175352,9856.795602467755
p21,growth,21,2X,B08,Jordan,513,468.9504185999999,20.532925799999997,10.266462899999999,14313.650380644161,9248.754007133051
p21,growth,21,2X,B08,Jordan,514,488.93659019999996,21.3629382,10.6814691,16154.603737495147,10029.866494293563
p21,growth,21,2X,B08,Jordan,515,467.2014639,21.2278965,10.61394825,15241.928486875133,9526.3812497003
p21,growth,21,2X,B10,Jordan,516,482.7345530999999,21.8602869,10.93014345,16700.97794268263,10134.05381308878
p21,growth,21,2X,B10,Jordan,517,492.20394059999995,23.846388,11.923194,20263.389857374448,11270.158652479457
p21,growth,21,2X,B10,Jordan,518,462.09622889999997,21.353057099999997,10.676528549999999,15253.670081609025,9478.571166076277
p21,growth,21,2X,B10,Jordan,519,469.4049492,18.2899161,9.14495805,11368.231074064412,8246.352730282455
p21,growth,21,2X,B10,Jordan,520,491.2849982999999,19.6403331,9.82016655,13719.964982984431,9265.099533415249
p21,growth,21,2X,B11,Jordan,521,490.9819779,20.0816889,10.04084445,14334.674061589894,9467.49987657079
p21,growth,21,2X,B11,Jordan,522,482.0626383,23.3292771,11.66463855,18994.498790053134,10800.101075698109
p21,growth,21,2X,B11,Jordan,523,489.3219530999999,21.906398699999997,10.953199349999998,17000.37407082362,10293.072414585102
p21,growth,21,2X,B11,Jordan,524,483.8906417999999,22.1303703,11.06518515,17157.198928242393,10283.662979490866
p21,growth,21,2X,B11,Jordan,525,508.29037139999997,22.2851742,11.1425871,18275.352022866973,10874.239152892085
p22,growth,22,2X,B01,Jordan,526,496.8019458,22.8088725,11.40443625,18711.67755554645,10879.845388042348
p22,growth,22,2X,B01,Jordan,527,503.0599758,26.168446499999998,13.084223249999999,24940.05747797274,12638.564269751114
p22,growth,22,2X,B01,Jordan,528,504.51908489999994,20.4835203,10.24176015,15325.28622130315,9921.42514690742
p22,growth,22,2X,B01,Jordan,529,489.74354669999997,23.638884899999997,11.819442449999999,19812.73796977796,11116.614573267667
p22,growth,22,2X,B01,Jordan,530,483.7226631,22.789110299999997,11.394555149999999,18187.498803419527,10586.118630142922
p22,growth,22,2X,B02,Jordan,531,486.1336515,23.3720952,11.6860476,19225.28471572079,10910.677415274242
p22,growth,22,2X,B02,Jordan,532,485.54078549999997,23.605947899999997,11.802973949999998,19588.01405131777,11006.496843631203
p22,growth,22,2X,B02,Jordan,533,495.24073200000004,22.7825229,11.39126145,18609.80359021704,10833.350818871304
p22,growth,22,2X,B02,Jordan,534,473.24540339999993,23.1612984,11.5806492,18379.5134288606,10527.549160612418
p22,growth,22,2X,B02,Jordan,535,455.74926899999997,20.918288699999998,10.459144349999999,14437.768954577772,9158.942347256134
p22,growth,22,2X,B04,Jordan,536,511.58077769999994,22.2094191,11.10470955,18268.816707825372,10906.97698633997
p22,growth,22,2X,B04,Jordan,537,521.1885006,24.0703596,12.0351798,21861.591940814156,12041.460502334796
p22,growth,22,2X,B04,Jordan,538,509.43657899999994,22.0776711,11.03883555,17977.050792493257,10797.123210155618
p22,growth,22,2X,B04,Jordan,539,487.57629209999993,23.0756622,11.5378311,18796.315566181132,10804.047608709572
p22,growth,22,2X,B04,Jordan,540,487.89907469999997,21.4386933,10.71934665,16234.855179540897,10044.217629722838
p22,growth,22,2X,B09,Jordan,541,508.19156039999996,22.463034,11.231517,18564.620641644906,10958.910254876138
p22,growth,22,2X,B09,Jordan,542,474.2993874,22.001915999999998,11.000957999999999,16622.462812934395,10022.6916043378
p22,growth,22,2X,B09,Jordan,543,487.15140479999997,24.3964359,12.19821795,20991.26106577485,11412.548114060397
p22,growth,22,2X,B09,Jordan,544,505.3293351,26.168446499999998,13.084223249999999,25052.564841116,12695.20737265521
p22,growth,22,2X,B09,Jordan,545,471.14731649999993,22.1303703,11.06518515,16705.36178097685,10014.672268215056
p22,growth,22,2X,B10,Jordan,546,503.7977646,24.053891099999998,12.026945549999999,21103.219628159037,11634.225409623432
p22,growth,22,2X,B10,Jordan,547,487.22715989999995,22.7825229,11.39126145,18308.675283918834,10659.212720679481
p22,growth,22,2X,B10,Jordan,548,502.02246030000003,23.71464,11.85732,20439.864948873575,11429.982265958513
p22,growth,22,2X,B10,Jordan,549,498.6497115,22.6343064,11.3171532,18494.890105116356,10836.468716640356
p22,growth,22,2X,B10,Jordan,550,517.9969053,25.137518399999998,12.568759199999999,23697.02189855625,12498.794641120376
p23,growth,23,2X,B01,Jordan,551,496.77230249999997,24.3964359,12.19821795,21405.82371163384,11636.42425601206
p23,growth,23,2X,B01,Jordan,552,485.82075,22.588194599999998,11.294097299999999,17945.720648627586,10537.99157266267
p23,growth,23,2X,B01,Jordan,553,510.38845829999997,25.3351404,12.6675702,23717.520103954244,12413.196489166441
p23,growth,23,2X,B01,Jordan,554,490.8831669,23.727814799999997,11.863907399999999,20008.54136362778,11184.227394973348
p23,growth,23,2X,B01,Jordan,555,487.0295378999999,23.6553534,11.8276767,19730.40429820136,11063.123225033924
p23,growth,23,2X,B02,Jordan,556,512.0320146,21.178490999999998,10.589245499999999,16626.810350002863,10409.806571212726
p23,growth,23,2X,B02,Jordan,557,471.26588969999995,25.2396231,12.61981155,21734.694444415087,11424.55919126361
p23,growth,23,2X,B02,Jordan,558,498.0667265999999,23.5697172,11.7848586,20031.712329087353,11271.202587399554
p23,growth,23,2X,B02,Jordan,559,473.6604096,23.1020118,11.5510059,18301.576042369008,10509.74622510721
p23,growth,23,2X,B02,Jordan,560,458.33152979999994,22.7429985,11.37149925,17163.149352361568,10013.896363647777
p23,growth,23,2X,B05,Jordan,561,500.14834499999995,23.296340100000002,11.648170050000001,19651.514836766215,11186.72632815741
p23,growth,23,2X,B05,Jordan,562,480.85714409999997,24.1527021,12.07635105,20308.101442077535,11153.527722149935
p23,growth,23,2X,B05,Jordan,563,479.2267626,23.731108499999998,11.865554249999999,19538.846231747284,10921.935145381096
p23,growth,23,2X,B05,Jordan,564,470.2382553,22.5058521,11.25292605,17243.70880114114,10165.07495056768
p23,growth,23,2X,B05,Jordan,565,486.183057,23.4709062,11.7354531,19390.15753150847,10957.910896829759
p23,growth,23,2X,B10,Jordan,566,458.2425999,21.7878255,10.89391275,15748.711916719509,9591.479110000611
p23,growth,23,2X,B10,Jordan,567,452.86398779999996,21.40905,10.704525,15027.418496124244,9314.900665661411
p23,growth,23,2X,B10,Jordan,568,508.7679579,22.6079568,11.3039784,18826.265659533543,11042.042275106012
p23,growth,23,2X,B10,Jordan,569,494.65774709999994,22.9867323,11.49336615,18922.612381891173,10917.672683607234
p23,growth,23,2X,B10,Jordan,570,496.59444269999995,22.9801449,11.49007245,18985.812277169684,10956.994183976134
p23,growth,23,2X,B11,Jordan,571,508.8272445,23.4972558,11.7486279,20338.85257512225,11477.717082131414
p23,growth,23,2X,B11,Jordan,572,471.20989679999997,23.5236054,11.7618027,18877.478157024205,10646.558072622543
p23,growth,23,2X,B11,Jordan,573,494.28885269999995,24.2844501,12.14222505,21103.72725697563,11525.48607597699
p23,growth,23,2X,B11,Jordan,574,469.7870184,21.7021893,10.85109465,16018.797385769165,9792.749106566498
p23,growth,23,2X,B11,Jordan,575,497.8196991,26.3561874,13.1780937,25035.660489700214,12597.501974170218
p24,growth,24,2X,B03,Jordan,576,459.1845981,24.0604785,12.03023925,19244.987551122627,10613.569085535173
p24,growth,24,2X,B03,Jordan,577,519.021246,24.9761271,12.48806355,23439.97419773942,12442.950745271864
p24,growth,24,2X,B03,Jordan,578,516.5970828,23.579598299999997,11.789799149999999,20794.407748205937,11692.687772556937
p24,growth,24,2X,B03,Jordan,579,475.1557494,20.7634848,10.3817424,14830.584884068647,9475.500007800862
p24,growth,24,2X,B03,Jordan,580,517.4699133,25.6085175,12.80425875,24568.338147388775,12720.11102749621
p24,growth,24,2X,B04,Jordan,581,493.6465812,24.742274399999996,12.371137199999998,21878.481372503964,11727.613732421034
p24,growth,24,2X,B04,Jordan,582,540.5225196,21.9722727,10.98613635,18892.331401919986,11397.063548497285
p24,growth,24,2X,B04,Jordan,583,521.0139345,26.2705512,13.1352756,26032.118385132744,13137.756237823549
p24,growth,24,2X,B04,Jordan,584,485.93273579999993,22.2193002,11.1096501,17368.35599673262,10368.265891688983
p24,growth,24,2X,B04,Jordan,585,500.08905839999994,21.6132594,10.8066297,16912.573073820113,10377.301503961296
p24,growth,24,2X,B09,Jordan,586,509.304831,23.8332132,11.9166066,20944.249047839767,11652.679138512041
p24,growth,24,2X,B09,Jordan,587,539.7979056,23.141536199999997,11.570768099999999,20928.464581238888,11987.568676212577
p24,growth,24,2X,B09,Jordan,588,509.140146,22.851690599999998,11.425845299999999,19248.45229896699,11169.197621135794
p24,growth,24,2X,B09,Jordan,589,536.3790449999999,20.9709879,10.48549395,17077.77878976798,10794.815104897538
p24,growth,24,2X,B09,Jordan,590,505.1383005,23.0591937,11.52959685,19445.554662689345,11182.600949582957
p24,growth,24,2X,B10,Jordan,591,492.4608491999999,23.7969825,11.89849125,20190.04532381047,11252.640189446925
p24,growth,24,2X,B10,Jordan,592,486.20940659999997,23.0954244,11.5477122,18775.739582323342,10783.189377590834
p24,growth,24,2X,B10,Jordan,593,510.32258429999996,23.451144,11.725572,20318.64100083308,11488.640796109283
p24,growth,24,2X,B10,Jordan,594,496.2387231,23.5236054,11.7618027,19880.175946232022,11208.136223957083
p24,growth,24,2X,B10,Jordan,595,550.5386613,21.474923999999998,10.737461999999999,18381.159149589195,11344.250217823997
p24,growth,24,2X,B11,Jordan,596,527.5453416,22.7792292,11.3896146,19817.991736863052,11533.675110504793
p24,growth,24,2X,B11,Jordan,597,544.0039605,22.677124499999998,11.338562249999999,20253.48823566149,11837.97474127709
p24,growth,24,2X,B11,Jordan,598,505.12512569999996,23.055899999999998,11.527949999999999,19439.492954523572,11180.713934361085
p24,growth,24,2X,B11,Jordan,599,497.2004835,22.3411671,11.17058355,17966.56520038635,10665.242249875733
p24,growth,24,2X,B11,Jordan,600,524.0013204,23.579598299999997,11.789799149999999,21092.44802145813,11859.213976357578
p25,growth,25,2X,B03,Jordan,601,522.4928057999999,23.019669299999997,11.509834649999998,20044.733074203163,11544.479290581732
p25,growth,25,2X,B03,Jordan,602,515.1478548,22.4762088,11.2381044,18840.820558956824,11114.468395469388
p25,growth,25,2X,B03,Jordan,603,512.5030137,22.0150908,11.0075454,17982.87756165299,10830.90844492395
p25,growth,25,2X,B03,Jordan,604,512.17035,23.141536199999997,11.570768099999999,19857.318671181827,11377.750338576901
p25,growth,25,2X,B03,Jordan,605,503.9459810999999,22.0776711,11.03883555,17783.298004809243,10681.501674912286
p25,growth,25,2X,B06,Jordan,606,538.1115312,25.697447399999998,12.848723699999999,25726.107020372816,13270.224385627333
p25,growth,25,2X,B06,Jordan,607,591.4266531,25.5195876,12.7597938,27884.958206088577,14476.123726669999
p25,growth,25,2X,B06,Jordan,608,530.1473646,22.9801449,11.49007245,20268.608502355743,11692.437053510926
p25,growth,25,2X,B06,Jordan,609,511.99249019999996,22.2489435,11.12447175,18348.652635115617,10935.124436541144
p25,growth,25,2X,B06,Jordan,610,573.4825755,28.0162122,14.0081061,32588.23692644521,15412.838910602555
p25,growth,25,2X,B08,Jordan,611,483.2878947,22.3411671,11.17058355,17463.827487780392,10368.773010538593
p25,growth,25,2X,B08,Jordan,612,528.1019769,23.167885799999997,11.583942899999998,20521.655962566412,11742.761860548653
p25,growth,25,2X,B08,Jordan,613,505.22723039999994,25.256091599999998,12.628045799999999,23331.402159785914,12250.133167575385
p25,growth,25,2X,B08,Jordan,614,514.8151911,22.8319284,11.4159642,19429.353187865418,11283.126880424525
